Level,Symbol,Meaning,Radical Component Name,Radical Component Symbol,Meaning Mnemonic,Reading Onyomi,Reading Kunyomi,Reading Nanori,Reading Whitelist,Reading Mnemonic
29,街,Street,"Dirt,Go","土,行","The <radical>dirt</radical> you use to <radical>go</radical> from place to place is the <kanji>street</kanji>. Back in the old days, all roads were made of dirt, not like the newfangled roads of today.

Imagine using a dirt street to go from one place to another.","<reading><jp>がい, かい</jp></reading>",<jp>まち</jp>,None,"がい, かい","As you're walking down the <kanji>street</kanji>, staring at the dirt, a <reading>guy</reading> (<jp>がい</jp>) bumps into you, ""Hey guy, watch where you're going!"" As he says this he bumps into another guy. ""Watch it guy, I'm walkin' in this street!"" ""Woah guy, this isn't your business, this is my street!""

You walk away from the two guys yelling and head down a different street. You hope all streets aren't full of loud guys."
29,督,Coach,"Above,Small,Stool,Eye","上,小,又,目","<radical>Above</radical> you, on a <radical>small</radical> <radical>stool</radical> is the <radical>eye</radical> of your <kanji>coach</kanji>. He's really high above you though, and all you can make out is the glint of his eye as he perches on that stool. But he's yelling out orders and corrections, which you can hear very well.

Look up from the field or court and see the eye of your coach shining down and watching you closely. It makes you uncomfortable, honestly.",<reading><jp>とく</jp></reading>,None,None,とく,"You finally win the big game and the <kanji>coach</kanji> is coming down off of his stool, and you see that's he's the ghost of <reading>Toku</reading>gawa (<jp>とく</jp>) Ieyasu!!! That explains why you could only ever make out his eyeball!

Coach Tokugawa hovers before you, in full shougun garb, and nods his head in approval, winks, then disappears."
29,積,Accumulate,"Grain,Blame","禾,責","<radical>Grain</radical>s get <radical>blame</radical>d for how much they <kanji>accumulate</kanji>. If the grains accumulate too much then they make more work for the farmers. If they accumulate too little, then they're starving the people. Ugh, grains just can't win with you people. They're blamed for everything.

Picture a pile of grains accumulating in size while a person watches. No matter how large the pile gets, the person keeps blaming them for something!",<reading><jp>せき</jp></reading>,<jp>つ</jp>,None,せき,"Now the grains have <kanji>accumulate</kanji>d a ton, they're overflowing in their grain sacks, and the farmer freezes and says, ""Now those are some <reading>sexy</reading> (<jp>せき</jp>) grains.""

Is that why people become farmers? Because they think... accumulating a lot of grains is sexy? People are weird."
29,僚,Colleague,"Leader,Charcoal","ｲ,尞","A good <radical>leader</radical> will use <radical>charcoal</radical> to mark her <kanji>colleague</kanji>s. Sometimes if leaders aren't around all the time, people will get rebellious and act badly toward people who can get them in trouble. So when you mark them with charcoal you know that someone close with your leader is around and you should probably stop being a butt.

Imagine seeing one of the leader's colleagues walking around, watching you. You'd get back to work and stop goofing around, right?",<reading><jp>りょう</jp></reading>,None,None,りょう,"You have to be good around her <kanji>colleague</kanji>s, because if you aren't your <reading>row</reading> (<jp>りょう</jp>) boat permit will be taken away. Row boating is the only fun you ever get to have, besides learning kanji. So act as best you can around the leader's colleagues so you don't lose your row boat rights.

Imagine goofing off in your row boat and then seeing one of the colleagues waiting on the shore for you. No! She's gonna take your row boat away!"
29,閣,"The Cabinet,Cabinet","Gate,Kiss","門,各","At the <radical>gate</radical>, you <radical>kiss</radical> <kanji>the cabinet</kanji> members, one by one. In order to gain access to this government building, you have to kiss all the members of the cabinet at the gate. What a strange ritual.

Imagine kissing all the members of the cabinet. A lot of them are old men. Imagine kissing all of them at the gate. Eww.",<reading><jp>かく</jp></reading>,None,None,かく,"You need to kiss each member of <kanji>the cabinet</kanji> to gain access to their building. And you need to get into the building to recover your <reading>cock</reading> (<jp>かく</jp>). Your prize winning cock has been captured by a member of the cabinet and you need to infiltrate their headquarters and recover your rooster!

Imagine yourself sneaking past the cabinet members, finding your cock, grabbing it, and getting out of there. You’ve recovered your rooster! The day is won."
29,診,Diagnose,"Say,Hat,Hair","言,<i class=""radical-hat""></i>,彡","They <radical>say</radical> to wear a <radical>hat</radical> to cover your <radical>hair</radical> if your doctor <kanji>diagnose</kanji>s you with hair loss. It's the best option, folks. 

Imagine the doctor diagnosing you with hair loss. He pulls out a hat and places it on your poor, thinning hair. ",<reading><jp>しん</jp></reading>,<jp>み</jp>,None,しん,"You just had the doctor <kanji>diagnose</kanji> you with hair loss. How terrible! You stumble out of the room, dumbfounded. Not paying attention, you bang your <reading>shin</reading> (<jp>しん</jp>) on the table. Your shin really hurts. What an awful day.

Hold your shin as you feel the throbbing pain in it. Even though the pain is so extreme, you can’t help but still think about the diagnosis you got from the doctor."
29,韓,Korea,"Korea,Morning","韋,<i class=""radical-morning""></i>","In the <radical>morning</radical>, <radical>Korea</radical> will still be <kanji>Korea</kanji>.

Picture Korea first thing in the morning. You can see all the cities, the countryside, everything waking up.",<reading><jp>かん</jp></reading>,None,None,かん,"<kanji>Korea</kanji> is still here today on this beautiful morning because of Genghis <reading>Khan</reading> (<jp>かん</jp>). When he was conquering all that land in Asia and Europe he looked at Korea in the morning light and said, ""Nah, they can keep it.""

Picture Genghis Khan admiring Korea from afar, but letting it live on."
29,江,"Inlet,Bay","Tsunami,Construction","氵,工","A <radical>tsunami</radical> rolls in and destroys all the <radical>construction</radical> that was being done on the <kanji>inlet</kanji> and the <kanji>bay</kanji>. Both the inlet and the bay were having a lot of construction done on them to repair the damage from the last tsunami, and then another tsunami rolled in and destroyed all that too. Bummer.

Picture all the construction on the bay and the inlet getting destroyed by the tsunami. Look at all of it fall apart and crash to the ground as the tsunami knocks it down. Imagine yourself right near the action, feeling the water spray from the tsunami.",<jp>こう</jp>,<reading><jp>え</jp></reading>,None,え,"Imagine the Japanese people standing on the <kanji>bay</kanji> and the <kanji>inlet</kanji> as the tsunami approaches. “<reading>Eh</reading> (<jp>え</jp>)? What is that, Akiko?” “Eh? Where? Oh gawd, it’s a tsunami!!”

EH? A tsunami you say? Those construction areas are screwed, man. Again, imagine the tsunami demolishing the area. Then be all like, “Eh? A tsunami? Aw, man.”"
29,欧,Europe,"District,Lack","区,欠","A <radical>district</radical> that <radical>lack</radical>s things will be in <kanji>Europe</kanji>.

Picture a map of Europe in your mind. Now picture little words saying which district is lacking what. This one is lacking water. That one is lacking food.",<reading><jp>おう</jp></reading>,None,None,おう,"<kanji>Europe</kanji> is lacking so much because their <reading><jp>王</jp></reading> (<jp>おう</jp>) keeps taking everything.

Okay, so maybe this is an old view of Europe. But back in the old days the <jp>王</jp>s there would take everything from their subjects, so every district would lack something. Good thing things aren't that way now, huh?"
29,催,Sponsor,"Leader,Mountain,Turkey","ｲ,山,隹","The <radical>leader</radical> of the <radical>mountain</radical> <radical>turkey</radical>s is our <kanji>sponsor</kanji>. He's paying us to say and type everything you're reading.

This message is brought to you by our generous sponsor, the leader of the mountain turkeys. Long may he reign.",<reading><jp>さい</jp></reading>,<jp>もよお</jp>,None,さい,"This same <kanji>sponsor</kanji> is also how you made your <reading>cy</reading>borg (<jp>さい</jp>). You didn't think you were able to get all those body parts yourself, did you? No no, the leader of the mountain turkeys sponsored you so you could do your experiments.

Turn your cyborg over and you'll see a stamp under one of its feet. It says, ""Sponsored by"" with a little picture of a turkey on top a mountain."
29,乾,Dry,"Morning,Gun,Nose","<i class=""radical-morning""></i>,<i class=""radical-gun""></i>,乙","In the <radical>morning</radical>, you use a <radical>gun</radical> on your <radical>nose</radical> to make it <kanji>dry</kanji>.

Don't worry, there aren't bullets in the gun. It's an air gun! So just imagine shooting the air into your nose every morning to make sure it's nice and dry.",<reading><jp>かん</jp></reading>,"<jp>かわ, ほ</jp>",None,かん,"This technique for a nice <kanji>dry</kanji> nose was invented by Genghis <reading>Khan</reading> (<jp>かん</jp>)! Well, not him, but someone who worked under him. You see, he had a bit of a damp nose problem.

Now the next time you manage to get your nose nice and dry, think back to our founding father Genghis Khan and thank him for where you are today."
