Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
11	洋	Western Style,Ocean	Tsunami,Sheep	氵,羊	"A <radical>sheep</radical> rides a <radical>tsunami</radical> in classic <kanji>Western style</kanji>. And by Western style I mean the sheep is dressed in a cowboy outfit and has put a saddle atop the tsunami wave to ride it. It’s a tsunami rodeo and this crazy sheep is riding that tsunami wave in classic Western style. <br><br>

This kanji also means <kanji>ocean</kanji>, because presumably the people from the ""West"" who have ""Western Style"" came from across the ocean. They're the ""Ocean People"" in this sense. You'll want to be familiar with this meaning for vocab later on.<br><br>

- Hint: Imagine how ridiculous a sheep would look all decked out in Western style cowboy gear. Now imagine it riding a tsunami wave as it screams, “Baa~ baa~ baa~!”"	<reading><jp>よう</jp></reading>	None	None	よう	"After a whole day of riding this tsunami, the sheep is hankerin’ for some <kanji>Western style</kanji> food. This sheep loves <reading>yo</reading>gurt (<jp>よう</jp>). And its favorite flavor is Western style apple pie yogurt. America loves its apple pie and this sheep loves Western style apple pie flavored yogurt.<br><br>

- Hint: Imagine yourself eating this Western style apple pie yogurt. It tastes just like apple pie only creamier and fruitier. Taste the sweet yogurt in your mouth as you imagine yourself scarfing some down."
11	指	Finger	Fingers,Spoon,Sun	扌,匕,日	"Try to use your <radical>fingers</radical> to <radical>spoon</radical> out some of the <radical>sun</radical> and you'll come back with just one <kanji>finger</kanji>.<br><br>

- Hint: Look down at your finger and the burned stumps where the rest of your fingers used to be. It hurts. And you're sad. But at least you still have one finger left."	<reading><jp>し</jp></reading>	<jp>ゆび, さ</jp>	None	し	"Don't worry, you aren't the only one out there with just one <kanji>finger</kanji>, <reading>shee</reading>p (<jp>し</jp>) only have one finger too. I mean, they're hooves, which are really just a single animal finger. It's just big and kind of flat.<br><br>

- Hint: Picture sitting with a sheep. It's right across from you, staring into your eyes. It reaches out its sheep finger hoof and you reach out with your finger. They touch. It's magical."
11	拾	Pick Up	Fingers,Suit	扌,合	"You see something that would <radical>suit</radical> you so you use your <radical>fingers</radical> and <kanji>pick up</kanji> the thing you want. You can pick up anything you think suits you. A shiny rock. A new pair of pants. Anything!<br><br>

- Hint: Imagine something that would suit your life and your style. Now pick up that thing. Hold it in your fingers. Feel it. It's yours now."	<jp>しゅう</jp>	<reading><jp>ひろ</jp></reading>	None	ひろ	"You're walking around looking for something to <kanji>pick up</kanji> when you see a sword in a rock. Yes, this will suit you. You pick up the sword and people jump out around you and tell you that you are the new <reading>hero</reading> (<jp>ひろ</jp>)! Uh oh. Maybe you shouldn't have picked this up.<br><br>

- Hint: You picked up the hero sword and now you're the new hero. Time to go kill a dragon. Good luck, try not to die hero person!"
11	育	Nurture,Raise	Trash,Moon	"<i class=""radical-trash""></i>,月"	"Give <radical>trash</radical> to the <radical>moon</radical> and it will <kanji>nurture</kanji> and <kanji>raise</kanji> that trash like it's its own little moon baby.<br><br>

- Hint: Picture the moon raising this ball of trash, giving it love and attention."	<reading><jp>いく</jp></reading>	<jp>そだ, はぐく</jp>	None	いく	"The moon <kanji>nurture</kanji>s the trash ball until one day, it speaks! ""<reading><span lang=""ja"">行く</span></reading> (<jp>いく</jp>), <jp>行く！</jp>"" it says. It wants to go live with mom moon!<br><br>

- Hint: Watch as the little trash ball <jp>行く</jp>s up into the sky and floats around its moon mama. If you raise your child right it will want to <jp>行く</jp> wherever you go too."
11	注	Pour	Tsunami,Master	氵,主	"A <radical>tsunami</radical> <radical>master</radical> has the power to <kanji>pour</kanji> water wherever he pleases. Tsunami masters are masters over the most powerful water force in the universe, so it makes sense that they have the ability to pour water at will, wherever they please. Best not tick off the master, unless you want a tsunami poured on your head.<br><br>

- Hint: Picture yourself as this tsunami master. You’re like a water bender from Avatar, only more awesome. Feel the cold wet water pouring out of your fingertips as you create water out of nothing. Imagine what it would be like to have this power."	<reading><jp>ちゅう</jp></reading>	<jp>そそ, さ, つ</jp>	None	ちゅう	"If <reading>Chew</reading>bacca (<jp>ちゅう</jp>) was trying to attack you, you’d be able to defend yourself easily. Simply <kanji>pour</kanji> a tsunami on him and Chewbacca would surrender in a heartbeat. Chewbacca doesn’t like having water poured on him, especially not all the water from a tsunami.<br><br>

- Hint: Imagine Chewbacca soaking wet. All his fur is matted down and he looks pretty depressed. He smells like wet dog too. Smell this smell in your nostrils as you imagine how pathetic this drenched Chewbacca feels."
11	波	Wave	Tsunami,Skin	氵,皮	"A <radical>tsunami</radical> hits your <radical>skin</radical> and creates smaller <kanji>wave</kanji>s. Those hit you too!<br><br>

- Hint: If you’ve ever been to the ocean or a large lake, you know what kind of forces even small waves can hit with. Now imagine the force with which a tsunami wave would strike you. You’d have the wind knocked out of you for sure."	<reading><jp>は</jp></reading>	<jp>なみ</jp>	None	は	"When each <kanji>wave</kanji> hits your body, you shout, ""<reading>Ha</reading> (<jp>は</jp>)!"" It's not like it's on purpose. When the wave crashes into you, the wind gets knocked right out of your mouth, making a HA sound.<br><br>

- Hint: The waves are basically punching you in the gut, forcing the air out of your lungs, and making you shout HA!"
11	命	Fate	Orders,Mouth	令,口	"<radical>Orders</radical> coming from your <radical>mouth</radical> will determine the <kanji>fate</kanji> of your men. You are a commanding officer and orders from your mouth are law. Your orders alone determine the ultimate fate of your soldiers.<br><br>

- Hint: Pretend you are a high ranking officer and imagine yourself giving orders to your underlings. Imagine all the power and influence you have. It feels good."	<reading><jp>めい, みょう</jp></reading>	<jp>いのち</jp>	None	めい, みょう	"You are the commanding officer on the <reading>May</reading>flower (<jp>めい</jp>). You give orders to colonize America. The orders spewing from your mouth hole determine the <kanji>fate</kanji> of the settlers and the fate of America and the fate of the world! You and the Mayflower have changed everything forever.<br><br>

- Hint: Students of American history are very familiar with the Mayflower. Recall learning about it in school whenever you see this kanji. Or look it up on Wikipedia if you don’t know about it. The Mayflower is a big deal!"
11	労	Labor	Viking,Power	"<i class=""radical-viking""></i>,力"	"A <radical>Viking</radical> in a position of <radical>power</radical> does not need to <kanji>labor</kanji> in the fields. Labor is for the weak! A Viking of power takes what he wants, and need not labor for it. A powerful Viking plunders all and takes what he wants!<br><br>

- Hint: Imagine yourself as a powerful Viking. You have the power to take anything you want, pillaging and plundering to your heart’s content. Imagine all the things you would acquire with this sort of power.<br><br>

- Hint: Note - there are a few other kanji that have a similar meaning to this one. This kanji is used in words related to physical, or manual labor, with an emphasis on how darn tiring it is!"	<reading><jp>ろう</jp></reading>	<jp>いたわ</jp>	None	ろう	"It takes a lot of <kanji>labor</kanji> to harvest <reading>roe</reading> (<jp>ろう</jp>) so that’s what the Viking decides to take first! Roe is delicious, but it’s small and delicate. Vikings don’t labor for their own roe! They take it and eat it!<br><br>

- Hint: Picture this powerful Viking laying siege on a small fishing village and taking all the roe and stuffing it into his bearded face. So much labor went into harvesting that roe! Vikings are so mean!"
11	別	Separate	Mouth,Sword,Knife	口,刀,刂	"In your <radical>mouth</radical> you put a <radical>sword</radical> and a <radical>knife</radical>. Now that you have them in there, you have to make them <kanji>separate</kanji> from each other.<br><br>

- Hint: Anyone can put a sword and knife in their mouth. But not everyone can make them separate while still in your mouth."	<reading><jp>べつ</jp></reading>	<jp>わか</jp>	None	べつ	"Why are you trying to make a sword and knife <kanji>separate</kanji> in your mouth? Because someone <reading>bets you</reading> (<jp>べつ</jp>) can't do it.<br><br>

- Hint: ""I bet you can't separate the sword and knife,"" they say in an annoying voice. Alright, time for you to show them. Nobody bets you anything without you blindly trying to do it!"
11	低	Low	Leader,Clan,Ground	ｲ,氏,一	"The <radical>leader</radical> of your <radical>clan</radical> wants to live close to the <radical>ground</radical> so he demands you get <kanji>low</kanji>. Low, low, with your belly to the ground. That way you're always below him, since he's the leader.<br><br>

- Hint: Picture yourself, face smooshed into the ground, and you can hear the leader shouting above you, ""GET LOW!"""	<reading><jp>てい</jp></reading>	<jp>ひく</jp>	None	てい	"<kanji>Low</kanji> people like you can only eat low food like potatoes. But that's boring, so you low people learned to make <reading>ta</reading>ter (<jp>てい</jp>) tots. You roll them to each other and eat them without lifting your heads.<br><br>

- Hint: Get low to the ground right now and ask your mom or dad to roll some tater tots towards your face. Eat them up, mm mm."
11	成	Become	Drunkard,Sword	戈,刀	"When a <radical>drunkard</radical> holds a <radical>sword</radical> it <kanji>becomes</kanji> something else. The drunkard doesn't become a swordsman, they're still just a drunkard. But the sword in their hands does.<br><br>

- Hint: Picture the drunkard standing in front of you. He picked up the sword and is holding it above his head. It's becoming... becoming..."	<reading><jp>せい</jp></reading>	<jp>な</jp>	None	せい	"The sword has <kanji>become</kanji> a <reading>sa</reading>ber (<jp>せい</jp>)! It's just like the saber you have! Hey, wait.<br><br>

- Hint: If a sword becomes a saber in the hands of a drunkard... then what are you? Geez this became pretty deep.<br><br>

- Hint: You slice down the drunkard with your saber and become a little more depressed than you were before."
