Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
52	糧	Provisions	Rice,Dawn,Village	米,旦,里	"The <radical>rice</radical> that's prepared at <radical>dawn</radical> by the <radical>village</radical> are <kanji>provisions</kanji> for the army. The army is scheduled to arrive right after dawn, so all of the village's provisions for them have to be ready by then.<br><br>

- Hint: Picture everyone in the village getting all of their rice together as provisions for the army. Even the kids and old people are helping out."	<reading><jp>りょう, ろう</jp></reading>	<jp>かて</jp>	None	りょう, ろう	"Once all of the <kanji>provisions</kanji> are ready, the soldiers show up in their <reading>row</reading> (<jp>りょう</jp>) boats and load it all up. But they aren't done there. ""Rice isn't enough, we need <reading>roe</reading> (<jp>ろう</jp>) so we will have the strength to row our row boats back."" And so the village brings them all of their roe too.<br><br>

- Hint: Picture the soldiers gobbling down their provisions of rice and roe in their row boats as they row away."
52	遇	Treatment	Scooter,Splinter	"<i class=""radical-scooter""></i>,禺"	"Your <radical>scooter</radical> gave you a <radical>splinter</radical>, so you had to go in for <kanji>treatment</kanji>.<br><br>

- Hint: Imagine how bad a scooter splinter would be! You would need special treatment for that."	<reading><jp>ぐう</jp></reading>	<jp>あ</jp>	None	ぐう	"After you get <kanji>treatment</kanji>, you feel really <reading>goo</reading>d (<jp>ぐう</jp>).<br><br>

- Hint: Not just ""good,"" but ""goooooood."" Emphasize the long vowel for the long vowel in <jp>ぐう</jp>. You feel this way because when you went in for treatment, they gave you the good, good drugs. You know the ones."
52	偏	Biased	Leader,Library	ｲ,扁	"The <radical>leader</radical> of the <radical>library</radical> thinks that all the books in their library are better than everyone else's books. He's a very <kanji>biased</kanji> person. If he wasn't the leader of that specific library he'd probably feel differently.<br><br>

- Hint: Imagine showing the leader your favorite book. ""That's not a book in MY library,"" he says, and throws it in the trash. That's so biased! He didn't even give it a shot!"	<reading><jp>へん</jp></reading>	<jp>かたよ</jp>	None	へん	"You decide to give in to his <kanji>biased</kanji> recommendations and look at what he has in his library. It doesn't take long until you realize that these books are all about <reading>hen</reading>s (<jp>へん</jp>) and hen care. This guy is so biased about his favorite books that he only filled his library with what HE wants to read. And apparently that thing is taking care of hens... weird.<br><br>

- Hint: ""This is such biased crap,"" you say, as you finish reading the title of a book called ""Hens are better than all other birds."" Screw this leader guy and his books."
52	須	Necessary	Hair,Geoduck	彡,頁	"Shaving the <radical>hair</radical> off a <radical>geoduck</radical> before you try to eat it is absolutely <kanji>necessary</kanji>. If you don't, the hair will get caught in your throat and you'll choke. It is necessary that you remove the hair.<br><br>

- Hint: Picture the page in your cookbook where it says ""Shaving the hair off your geoduck = Necessary!!"" It's absolutely necessary that you follow that instruction!"	<reading><jp>す, しゅ</jp></reading>	<jp>すべから, すべし, ひげ, まつ, もち, もと</jp>	None	す, しゅ	"It is also <kanji>necessary</kanji> that you wear a <reading>su</reading>it (<jp>す</jp>) when eating shaved geoduck. It's a super fancy meal so a suit is necessary for you to enjoy it correctly.<br><br>

- Hint: What's necessary? To shave the hair off your geoduck and to wear a suit. That's not too hard. You should do it."
52	芳	Perfume	Flowers,Direction	艹,方	"If you point <radical>flowers</radical> in the same <radical>direction</radical> you'll be able to smell their wonderful <kanji>perfume</kanji>. The best way to get perfume out of flowers is to make them face the same way. Then the smell will go the same direction, making you smell great.<br><br>

- Hint: Imagine aiming a bunch of flowers in the same direction towards you. The perfume coats your body. You smell great now!"	<reading><jp>ほう</jp></reading>	<jp>かんば</jp>	None	ほう	"You decide to <kanji>perfume</kanji> your entire <reading>ho</reading>me (<jp>ほう</jp>) by planting flowers all the way around it, all facing in toward it.<br><br>

- Hint: Now when you're in your home the overwhelming smell of perfume assaults your nostrils. It's actually... really strong. Oh... oh no it's too strong, you can't breathe. And you live alone. Help! Someone!"
52	秩	Order,Regularity	Grain,Fault	禾,失	"If a <radical>grain</radical> has a <radical>fault</radical>, it needs to be put back in <kanji>order</kanji>. Grains must be perfectly identical at all times, otherwise they'll be thrown out. That's why special people will go out and check them to confirm their <kanji>regularity</kanji>. Keeping order is a tough job!<br><br>

- Hint: Imagine being one of these people who maintain order by going out in the fields and inspecting every single grain, keeping the good ones and plucking off the ones with faults."	<reading><jp>ちつ</jp></reading>	None	None	ちつ	"You can always tell if a company keeps <kanji>order</kanji> or if it <reading>cheats</reading> (<jp>ちつ</jp>) just by looking at the grains.<br><br>

- Hint: If there are faulty grains in there, they cheated and order was not maintained. Now you have to go through all the grains and throw out the weird ones yourself."
52	牲	Offering	Cow,Life	牛,生	"If you take a <radical>cow</radical>'s <radical>life</radical> you're turning it into an <kanji>offering</kanji>. In the old days, cows' lives were given to the gods as offerings pretty often.<br><br>

- Hint: Picture yourself offering the cow's life up to the god(s). It's a good thing we don't actually have to do this anymore, you think."	<reading><jp>せい</jp></reading>	None	None	せい	"You prepare the <kanji>offering</kanji> with your holy blue <reading>sa</reading>ber (<jp>せい</jp>). Normally this would be gruesome, but your saber glows and the cow's life shoots up into the sky without you laying a hand on it.<br><br>

- Hint: Thanks to the mercy of your saber, the offering is quick and painless. A normal saber, however, would have cut that cow to bits. Like, really just wrecked it. Good thing we didn't make you think about that, huh?"
52	鎖	Chain	Gold,Triceratops,Shellfish	"金,<i class=""radical-triceratops""></i>,貝"	"The famous <radical>gold</radical> <radical>triceratops</radical> <radical>shellfish</radical> is good for only one thing, and that's being made into <kanji>chain</kanji>s. They link their triceratops horns together and form an unbreakable gold chain. You can't eat them, because they're gold. So they're only really good for their chaining together ability.<br><br>

- Hint: Picture these little gold triceratops shellfish linked together by their horns in a chain around your neck. Feel them hanging there. Sparkly and cold."	<reading><jp>さ</jp></reading>	<jp>くさり, とざ</jp>	None	さ	"However, the only way to break the <kanji>chain</kanji> is to <reading>saw</reading> (<jp>さ</jp>) it open. Once the triceratops shellfish start holding on, they never let go. So when you want to take the chain off you have to really hack at it with your saw.<br><br>

- Hint: Picture the saw in your hands, sawing back and forth on the gold chain around your neck. Maybe this isn't the best fashion accessory if you have to use a saw to get it off."
52	孤	Orphan,Alone	Melon,Child	瓜,子	"There was once a <radical>melon</radical> <radical>child</radical>, that is, a child with the body of a melon. When he was born, his parents didn't want him, so he became an <kanji>orphan</kanji>.<br><br>

- Hint: The ""melon boy orphan,"" is what they called him. Imagine a melon (your favorite kind) with a face and arms and legs sticking out. He walks up to you and says ""hello kind person, could you help an orphan?"""	<reading><jp>こ</jp></reading>	None	None	こ	"The <kanji>orphan</kanji> melon boy is but a <reading><jp>子</jp></reading> (<jp>こ</jp>).<br><br>

- Hint: That's the sad thing about the melon orphan boy... he's just a child. ""Hello gov, I'm just a child,"" he says to you."
52	呂	Bath	Bathtub	呂	"I hope all you're doing in the <radical>bathtub</radical> is taking a <kanji>bath</kanji>. I mean, you can do other things if you want I guess. But bathtubs were made just for baths!<br><br>

- Hint: Picture yourself taking a bath in your bathtub. Relaxing!"	<reading><jp>ろ, りょ</jp></reading>	<jp>せぼね</jp>	None	ろ, りょ	"When do you miss taking a <kanji>bath</kanji> the most? When you're on the <reading>ro</reading>ad (<jp>ろ</jp>). Traveling is fun and all, but when you're stuck in a car, traveling down a dirt road for days, all you want to do is take a nice long bath.<br><br>

- Hint: Imagine being stuck on the road all day for a week. Imagine how good a bath will feel when you finally get home. Nice and hot and relaxing. Mmmm..."
52	貫	Pierce,Sushi Counter	Window,Shellfish	毋,貝	"Under the <radical>window</radical>, you place a <radical>shellfish</radical>, then slam the window shut to <kanji>pierce</kanji> its tough shell. This is the best way to pierce a member of the shellfish family, I promise.<br><br>

This kanji also has a second meaning. That shellfish you pierced with the window is in two halves now. You can use those halves as plates for sushi. If you count the broken shells you'll know how much sushi you have. That makes them <kanji>sushi counter</kanji>s!<br><br>

- Hint: Imagine the window piercing into the shellfish's shell. Then imagine lining up the pieces, putting sushi on them, and counting them all."	<reading><jp>かん</jp></reading>	<jp>つらぬ, ぬき, ぬ</jp>	None	かん	"Now that your shellfish is properly <kanji>pierce</kanji>d and turned into <kanji>sushi counter</kanji>s, you can serve them to Genghis <reading>Khan</reading> (<jp>かん</jp>) and his men. I really hope you counted them correctly too, because there are a lot of them.<br><br>

- Hint: Carefully count out all the sushi on their pierced shell plates and place them in front of Genghis Khan and his army. As you reach Genghis Khan himself, you realize it's just his ghost, but he's still staring at you as you serve his troops. Ghost or not, you don't want him to pierce you if you mess up. "
