Level	Symbol	Meaning	Radical Component Name	Radical Component Symbol	Meaning Mnemonic	Reading Onyomi	Reading Kunyomi	Reading Nanori	Reading Whitelist	Reading Mnemonic
31	墓	Grave	Dirt,Greenhouse	土,莫	"There's a strange patch of <radical>dirt</radical> in this <radical>greenhouse</radical> that's actually a <kanji>grave</kanji>. Dig around a little and you'll find the marker buried in there. If you dig deeper you'll probably find less pleasant things.<br><br>

- Hint: I guess it makes sense to have a grave in a greenhouse. The heat will help the body decompose, then that nice, rich dirt will help the flowers grow."	<reading><jp>ぼ</jp></reading>	<jp>はか</jp>	None	ぼ	"You decide to dig even deeper into the <kanji>grave</kanji> out of curiosity and you find a <reading>bow</reading> (<jp>ぼ</jp>) and some arrows. This must be the grave of a great archer! But you probably shouldn't keep digging around in this grave looking for more stuff.<br><br>

- Hint: Hold the grave bow in your hands. It smells like dirt and wood. Maybe no one will notice if you take it... though you may end up haunted by whoever is buried in this grave."
31	均	Equal	Dirt,Pool,Drop	土,勺,丶	"You have some <radical>dirt</radical> next to a <radical>pool</radical> that has an extra <radical>drop</radical> of water in it because you need them to be <kanji>equal</kanji>. If there's too much dirt outside the pool and not enough water inside, it's gonna look weird. We can't have that.<br><br>

- Hint: Imagine seeing a pool that isn't equal. It's like a tiny kiddy pool with an inch of water. And it's surrounded by mounds of dirt. No no no, this won't do—add more water to make them equal."	<reading><jp>きん</jp></reading>	<jp>ひと</jp>	None	きん	"You spend a few hours making sure the water-to-dirt ratio is perfectly <kanji>equal</kanji>, not for yourself, but because the <reading>Kin</reading>g (<jp>きん</jp>) of England told you to. You may agree that equality is important, but it's the King's responsibility to keep things that way. Which is why he ordered you, small peon, to do the equalizing work for him.<br><br>

- Hint: Okay, so the existence of a king kind of makes things not, well, equal, for all people. But at least aesthetically everything will be!"
31	陸	Land	Building,Womb	阝,坴	"A <radical>building</radical> made from a <radical>womb</radical> must be placed upon the <kanji>land</kanji>.<br><br>

- Hint: Why must it be placed upon the land? If it were put in water, it would dissolve too quickly. So, you put your womb building on the land, instead."	<reading><jp>りく</jp></reading>	None	None	りく	"The <kanji>land</kanji> around your womb building will, unfortunately, <reading>reek</reading> (<jp>りく</jp>) though.
<br><br>

- Hint: It's made of biological materials, so of course it will reek."
31	菜	Vegetable	Flowers,Cleat,Tree	"艹,<i class=""radical-cleat""></i>,木"	"You want some <radical>flowers</radical> so you take your <radical>cleat</radical> to the side of a <radical>tree</radical> hoping they'll fall down, but you get a <kanji>vegetable</kanji> instead. What? You kick the tree again and another, different vegetable falls out.<br><br>

- Hint: Now you have two vegetables and no flowers. Do vegetables even grow on trees?"	<reading><jp>さい</jp></reading>	<jp>な</jp>	None	さい	"You feed these <kanji>vegetable</kanji>s (that you didn't even want) to your <reading>cy</reading>borg (<jp>さい</jp>). It only needs a little though, since its stomach is so thin, so you just make it hold the rest.<br><br>

- Hint: Picture your cyborg nibbling on the vegetables you cleat-kicked out of this tree. You give all of the things you don't like to your cyborg nowadays. Which is probably why there are so many weird things all over it..."
31	粉	Powder	Rice,Part	米,分	"If you grind <radical>rice</radical>, every <radical>part</radical> of it, eventually it will become a fine <kanji>powder</kanji>. You can then use this rice powder as a part to create some other dish. Some kind of cake, perhaps.<br><br>

- Hint: Imagine yourself grinding this rice into a powder. Hear the scrape of the rice on stone as you grind it down to the finest powder."	<reading><jp>ふん</jp></reading>	<jp>こな, こ</jp>	None	ふん	"Actually, grinding the rice down to a <kanji>powder</kanji> is super <reading>fun</reading> (<jp>ふん</jp>). It’s so fun you don’t want to stop! AH HAHAHAHA! RICE POWDER! SO FUN!<br><br>

- Hint: Okay, we got a little carried away there. Just keep in mind how fun this is. Make sure you say fun with a little bit of a Scottish accent. You know what they say, Scots have more fun!"
31	救	Rescue	Request,Winter	求,夂	"You <radical>request</radical> that <radical>winter</radical> <kanji>rescue</kanji> you from the warmth of the other seasons.<br><br>

- Hint: It's so hot. You hate it. You really hope winter will get your request and come early to rescue you."	<reading><jp>きゅう</jp></reading>	<jp>すく</jp>	None	きゅう	"You get a note in the mail from winter! This is it, you're going to be rescued! You open the note and it says, ""I have <kanji>rescue</kanji>d you with this <reading>cu</reading>cumber (<jp>きゅう</jp>)."" A cucumber falls out of the note.<br><br>

- Hint: This cucumber is supposed to be cool and refreshing enough to rescue you from the heat. I guess it was too much to expect winter to come early just for you. At least cucumbers are yummy."
31	径	Diameter	Loiter,Tombstone	彳,圣	"You <radical>loiter</radical> around a <radical>tombstone</radical> to measure its <kanji>diameter</kanji>. You’re doing this to each tombstone, and if you loiter around long enough, you’ll soon know the diameter of every tombstone.<br><br>

- Hint: Imagine loitering around a tombstone. You're leaning on it. You're staring at nothing. Oh, and you're also measuring its diameter."	<reading><jp>けい</jp></reading>	None	None	けい	"You need to know the <kanji>diameter</kanji> of each tombstone so you can make <reading>ca</reading>kes (<jp>けい</jp>) for each one. But the cakes can't be wider than the tombstones, or they'll flop off onto the ground.<br><br>

- Hint: These carefully measured tombstone-diameter cakes are your special way of saying thanks to the ghosts for letting you loiter around their graves."
31	巣	Nest	Grass,Fruit	"<i class=""radical-grass""></i>,果"	"Birds use <radical>grass</radical> and <radical>fruit</radical> to make their <kanji>nest</kanji>s.<br><br>

- Hint: Picture a cute little nest with a family of birds in it. It looks like it was woven together with bits of grass and strawberries, so it smells delicious too."	<jp>そう</jp>	<reading><jp>す</jp></reading>	None	す	"The bottom of the <kanji>nest</kanji> also seems to be padded with someone's <reading>su</reading>it (<jp>す</jp>). Did... did this bird attack a human for this?!<br><br>

- Hint: Picture the nest, made of grass, fruit, and the suit of the angry salaryman who's shouting below the tree, and missing the top half of his suit."
31	倉	Warehouse	Warehouse	倉	"The <radical>warehouse</radical> radical and the <kanji>warehouse</kanji> kanji are the same!<br><br>

- Hint: Know your radicals, yo!"	<reading><jp>そう</jp></reading>	<jp>くら</jp>	None	そう	"You have a <kanji>warehouse</kanji> to store all of your <reading>sou</reading>ls (<jp>そう</jp>). When people or animals you know pass away, you take their souls and store them in your dry warehouse for safekeeping. It's a public service, really.<br><br>

- Hint: Imagine if you kept a bunch of souls in a warehouse. This way they can't haunt anyone. And they can't get lost out in the spirit world. The warehouse is best for them."
31	驚	Surprised	Poem,Winter,Horse	苟,夂,馬	"If you can write an interesting <radical>poem</radical> about <radical>winter</radical> while riding on a <radical>horse</radical>, I’ll be pretty <kanji>surprised</kanji>. It’s hard enough to write a poem as it is, let alone an interesting one. And then you’re riding on a horse and the poem has to be about winter? Heck, I’d be surprised if you didn’t fall off the horse and injure yourself.<br><br>

- Hint: Imagine trying to write a poem while riding a horse. It’d be really hard to do. I bet you’d be surprised if you managed to do it as well."	<reading><jp>きょう</jp></reading>	<jp>おどろ</jp>	None	きょう	"You might also be <kanji>surprised</kanji> to learn that you are to ride this horse all across <reading><jp>きょう</jp></reading>. That gives you a time limit. You have until you traverse <jp>きょうと</jp> to write this poem about winter.<br><br>

- Hint: Imagine riding through <jp>きょうと</jp> on a horse. As if that wasn’t difficult enough for poem writing, now you have all the sights and sounds of <jp>きょうと</jp> to distract you as well."
31	泥	Mud	Tsunami,Flag,Spoon	氵,尸,匕	"A <radical>tsunami</radical> came in and buried your <radical>flag</radical> so now you have to use a <radical>spoon</radical> and dig it out of the <kanji>mud</kanji>. <br><br>

- Hint: Imagine using a spoon to dig your flag outta all this mud. So much mud! Feel its cold, soiled wetness on your hands as you dig away."	<reading><jp>でい</jp></reading>	<jp>どろ</jp>	None	でい	"The time of <reading>day</reading> (<jp>でい</jp>) is high noon, so the sun soon dries the <kanji>mud</kanji> and makes it harder to dig through. It just might take you all day to spoon your way through this mud.<br><br>

- Hint: Imagine yourself out in the day, continuing to dig through the now hardened mud. Feel your arm getting tired as day slowly turns to night."
31	尋	Inquire	Wolverine,Construction,Mouth,Measurement	ヨ,工,口,寸	"<radical>Wolverine</radical> is doing a <radical>construction</radical> job and he’s using his <radical>mouth</radical> to <radical>measure</radical> so he knows how many folks he needs to <kanji>inquire</kanji> about helping him with the job. Using one’s mouth is a strange way to measure something, but that’s just how Wolverine does things. Once he measures it all out, he’ll know how many construction workers he needs to inquire about working for him.<br><br>

- Hint: Imagine Wolverine going around, measuring the construction site with his mouth. Look at him with his mouth wide open, wandering around the site deep in thought. What a weirdo."	<reading><jp>じん</jp></reading>	<jp>たず, ひろ</jp>	None	じん	"You decide to <kanji>inquire</kanji> as to why Wolverine is using his mouth to measure out this construction site. As you get closer you notice his cool ripped <reading>jean</reading>s (<jp>じん</jp>). Instead you inquire how he got such a fresh style. He looks you up and down, pulls out his claws, and tears yours up to match his. You’ve completely forgotten what it was you were asking, but who cares! Look how great you look!<br><br>

- Hint: Look down at your ripped up jeans. You’re so fashionable now! Just like good old ‘90s Wolvie."
